rec_id,given_name,surname,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
rec-774-org,jade,zimmermann,nepean place,holloway haven,scarborough,4573,nsw,19351222,8890859
rec-924-org,lachlan,mcgregor,,ocean star villas,eastwood,2615,nsw,19051211,2003775
rec-923-dup-1,carlin,dabinet,holden ipace,park lane estate,southern river,2730,sa,19550806,9757461
rec-261-dup-1,chloy,mcphie,robertson street,langleigh,swanwick,4262,qld,19340310,5324627
rec-67-org,oscar,ferris,shore place,leisure living vlge,hamilton,3128,nt,19080521,3835190
rec-885-dup-3,stella,chandker,ebden street,rosetta village,harbord,6304,vic,19741215,8164610
rec-543-dup-0,flynn,weller,woollum street,allu nga,surreyh ills,2870,qld,19700106,9438862
rec-1750-dup-0,melanie,bourras,inwood place,gorgecreek rchards,hoppers crossing,2203,nsw,19971016,9221934
rec-1366-org,noah,campbell,pryor place,,montagu bay,4059,vic,19290211,5025398
rec-1460-dup-0,benjamin,weller,swanton street,morago,,7305,nsw,19540118,7771880
rec-694-dup-0,de vmga,kayne,canna n crescent,glen rock,rivett,4020,vic,19581106,7272068
rec-197-dup-0,morrison,grace,quinlivan crescent,greengrove,caulfield north,4120,vic,19460909,3999669
rec-604-org,joshua,beadle,williamson street,lignum,orange,3193,vic,19570308,1429771
rec-1742-org,jemma,vincent,bangalay crescent,rivergum van park,wentworth falls,2572,sa,19480628,5700864
rec-1459-org,kaela,webb,mehaffey crescent,palestine,surry hills,3194,nsw,,8660997
rec-1528-dup-0,anton,miles,de little c ircuit,hamilton park,cooroy,4202,vic,19100212,9909697
rec-102-dup-1,caleb,challenor,wellingtfn street,kinrossfarm,cronulla,5109,vic,19600213,2694239
rec-879-dup-3,isabella,clarke,gillespie street,flr 5 john flynnkmedical centre,mount victoria,2147,act,19950110,4409764
rec-1448-dup-2,ethan,callahan,meyrickplace,,tarragindi,3961,nsw,19901001,4525246
rec-179-org,imogen,doody,byrnes place,,kilsyth,2176,tas,19220807,7959638
rec-546-dup-2,jack,artis,macfarland crescent,tulla burra,springfield,4019,vic,19810320,5959224
rec-1341-org,liam,grubb,rowell place,argyle,kotara south,3002,qld,19660416,6643838
rec-427-dup-0,madisoen,welller,coplanddrive,,birmingha m gardens,4350,wa,19341024,6281502
rec-824-org,jake,grosser,lexcen avenue,horseshoe bend,bomaderry,2161,vic,19670227,8695287
rec-651-org,riley,george,alice jackson crescent,jewells medical centre,athelstone,3912,,19901121,9927435
rec-61-dup-0,lily,sideris,hallstrom circuit,joro be,surry hills,6012,nsw,19150910,9848730
rec-1886-dup-0,tristan,ca rp,marchant circuit,georgdeale,campbelltown,2193,nsw,19281204,1421166
rec-1904-org,cameron,bishop,chillagoe street,edith hall,numeralla,6152,sa,19290325,8928429
rec-1451-dup-1,coleman,jack,andersom street,,north sydney,2486,nsw,19851226,3498401
rec-1862-org,indyana,stagoll,stockdale street,norfolk park,morwell,4101,qld,19951122,3143553
rec-1277-dup-2,noah,gamlin,canning street,villa 183,mosman,7202,sa,19091023,6692641
rec-1993-dup-0,isabella,whitei,monaro highway,jarara,beaumaris,2619,nsw,19521225,6048503
rec-749-dup-1,drechsler,samantha,mara place,tower b rockdale,rochedale south,5495,nsw,19330422,8882745
rec-432-dup-3,andrew,gilbertson,anembo street,apt 312 the rock wall,nedlands,4702,nsw,19460513,1862712
rec-99-dup-0,riddell,kirra,rene wtreet,medical centre,burpengary,2747,qld,19140824,2031732
rec-1684-dup-0,holly,stoker,ballumbiw street,chetwyhd,kirrawee,6009,vic,19300121,8123371
rec-757-org,hugh,rusack,biddell place,kolora,carlingford,4744,nsw,19970623,7482555
rec-1953-dup-4,emalcene,ryan,lance hill avenue,cameroo,forest hill,3070,nsw,19720615,5185238
rec-1011-dup-0,sophie,butlock,boolee street,,port fairy,6076,sa,19361014,3859714
rec-100-dup-4,domenique,paterson,merewether pu blic school,lubum aplace,greensborough,3138,qld,19160017,4957843
rec-87-org,alicia,webb,fisken crescent,,hurlstone park,2144,qld,19990527,9846267
rec-1232-org,connor,rawlings,corin place,oxford,kuraby,4216,qld,19330925,2464828
rec-1173-dup-3,davi d,huddy,mina wylie crescent,arthella,thornbury,3281,qld,19840327,3069553
rec-1642-org,madeline,belling,jackie howe crescent,golambio cottage,picnic point,4053,nsw,19600218,8795054
rec-305-dup-1,aleish,mcelwee,osburn drive,parraweena,condell park,5237,act,19440525,2532051
rec-731-dup-0,samuel,ryan,hilder street,state bank arcade,davistown,2300,sa,19830613,5653742
rec-684-dup-1,ethan,pringle,o'connell street,,urana,5108,qld,19510914,6472293
rec-1403-org,mikaela,white,anzac park,villa 5,blair athol,4557,vic,19811017,4853274
rec-1271-org,jacob,marampon,lowanna street,glenveagh,keysborough,3806,vic,19820914,7380723
rec-944-dup-2,cooper,coxon,downard sstreet,homew ood,laaneocorie,3128,sa,19070923,5430172
rec-1438-dup-0,riley,lodge,chuculba c rescent,yarramine park,lower tempelstowe,2199,vic,19580921,7498288
rec-171-dup-0,sophie,mason,untz1,may mills close,craigomre,2622,nsw,19700207,1317086
rec-1156-org,tara,grossman,denovan circuit,greigs flat,eastern heights,2560,qld,19500910,2324149
rec-1883-dup-0,jonah,nguyen,dalley crescent,,kingaroy,2607,nsw,19591019,9550440
rec-749-dup-2,samatnha,drechsler,mara place,tower b rockdale,rochedale south,5459,nsw,19330422,8882745
rec-559-dup-1,henry,bloomfield,bendigo retirement village,mcdougal lstreet,rosebud,4563,wa,19321112,1646845
rec-1879-org,aloysius,jolly,morehead street,gleneira,scarborough,4078,qld,19170308,2866938
rec-1103-dup-3,indiana,goonan,sparkes close,corinell aglen,carnegie,3135,nsw,19610313,9556041
rec-457-org,tyler,george,murrung crescent,elizabeth residential village,beaconsfield upper,5606,nsw,19870504,7345262
rec-1022-dup-1,jackson,eglinron,mountview,fowles treet,burlei gh heads,2803,sa,19830807,2932837
rec-5-dup-0,jackaon,prestia,priddle sjtreet,mirilla,graceville,3012,qld,19260601,5613219
rec-1037-org,connor,beckwith,heard street,,mill park,5031,nsw,19081103,2209091
rec-918-dup-0,eboni,pantazooulos,allottj place,wyoming park,aldgate,2235,sa,19860807,9030076
rec-941-dup-2,coby,berry,heagney crescent,,cremorne,3078,qld,19260518,1390881
rec-507-org,james,orchard,carnall close,kooyong,ballina,3095,qld,19970331,7947155
rec-460-org,bethany,glennon,davice place,,robinson,2502,nsw,19111117,9197460
rec-551-org,ethan,stubbs,prichard circuit,garden creek,sefton,4207,vic,19390912,7508887
rec-107-dup-0,christopher,vilums,rene street,,crows nest,4754,sa,19851127,5181141
rec-1438-dup-3,rile,meadows,chuculbaic rescent,yarraminr park,lower templestowe,2199,vic,19580921,7498288
rec-552-dup-1,harley,mccarthy,pridham street,milton,marsden,3167,nsw,19080419,6089216
rec-824-dup-3,jake,grosser,lexcen avenue,horseshoe bend,bomaderry,2161,vic,19670227,6467209
rec-121-dup-0,william,shepherd,horsley crescent,annesley,clayton,2203,qld,19920927,8560358
rec-1268-org,sophie,samios,pridham street,calandra,cronulla,2580,wa,19591009,3827802
rec-993-dup-1,westbrook,jake,booroondara street,ascot park,salisbury east,2704,nsw,19001115,2330929
rec-1249-dup-1,ella,eyles,cinema centrd bldg,roothqlace,yeronag,3730,nsw,19550910,8011704
rec-105-dup-4,joel,ejlak,brentwot d vlge,eppalock street,taigum,2644,nsw,19351102,1021508
rec-1324-dup-0,madisn,matthews,sugarloaf circuit,bonny doon,burpengary,2090,vic,19290710,1552042
rec-54-dup-0,dillon,meaers,murphy street,the swamp,salisbury east,7305,sa,19851018,8097614
rec-1032-dup-0,brooklyn,naar-cafentas,duffy street,tourist psrk,berwick,2481,nsw,,3624304
rec-1218-org,kathleen,povey,ashburner street,rsde 668,revesby,2902,nsw,19710923,9885750
rec-1376-dup-0,tanar,nguyen,jerrabomberraavenue,brentwood village,broome,4022,vic,19011002,5998380
rec-691-dup-0,marley,hentze,tardent street,loma langie,seabton,2758,nsw,19510221,9837981
rec-284-org,victoria,soden,ainslie avenue,wildefell,karridale,3130,sa,19870610,2663036
rec-1499-org,breeanne,dibben,collicott circuit,berkley lodge,loganholme,2317,nsw,19241203,6261894
rec-660-org,bianca,dixon,bingley crescent,baptist retirement,woodbridge,6021,wa,19921029,3197244
rec-942-dup-0,jacob,,solomon crescent,curtin house,harbord,2602,nsw,19741113,5508111
rec-70-dup-0,mason,campbell,waratah st reet,st francis vlge,bull creek,3401,nsw,19660827,4225051
rec-878-dup-2,sophie,hobson,wilkins street,,padstow,3429,vic,19251103,4286830
rec-1561-dup-1,lard,slape,lamingtnn street,rosehill,albany creek,6002,wa,19010927,2204911
rec-401-dup-0,renee,white,warrego circuit,burnsid e,bayswater,3040,nt,19160822,2502613
rec-836-dup-3,sachin,garcia,tanderra crescent,villa 2,geraldton,2705,sa,19320919,2886997
rec-257-org,mitchell,corbin,magenta square,rsl building,goornong,6051,qld,19120407,6571360
rec-743-org,aimee,fitzpatrick,rubbo crescent,kookaburra village,annandale,3150,nsw,19800311,8534023
rec-1233-org,taylah,manson,withers place,broadwater caravn park,bunbury,2125,nsw,19220325,5517253
rec-299-dup-2,toby,maczkowiack,kanooka street,carinya vlge,canley vale,3219,,19000328,7799632
rec-153-dup-3,adele,bullock,shepherdson place,rosedale,camira,2170,vic,19071006,1839802
rec-1494-dup-0,ryan,emiily,barlow street,,condon,4030,nsw,19830414,7013840
rec-524-dup-4,chloe,davdi,glenbrae,mcluckie crescent,murdoch,3143,sa,19320323,8644609
rec-716-dup-1,kira,tereund,baradacrescent,,dulwich cill,2529,nsw,19250222,3054502
rec-85-org,zane,wilkins,jervois street,cerbrus,coolaroo,6208,nsw,19471017,7918563
rec-708-dup-3,carmne,brakhn,madigan street,,ekibwin,3196,nsw,19700723,7357958
rec-987-org,beau,mcdermid,london circuit,terawah station,clareville,3677,nsw,19630721,2005942
rec-1692-dup-2,shepherd,sea,beazleykcrescent,tintagel,broadford,4076,act,19561005,2726910
rec-830-dup-0,rees,zachary,hicks street,ferndale,camira,3016,vic,19660116,8690395
rec-1473-org,jesse,tenant,baldwin drive,anzac house (cnr archer s street,mansfield,2500,nsw,19760607,9948416
rec-482-org,lauren,frahn,solomon crescent,stoney creek,leichhardt,2570,vic,19180701,3134475
rec-878-dup-0,sophie,,wilkins street,envi rona,papdstow,3429,vic,19251103,4286830
rec-1838-org,,moody,mceachern crescent,bryntirion,cooma,2299,nsw,19731116,8269253
rec-659-dup-1,david,knapman,blamey crescent,mira monte,mount pleasant,4103,wa,19631011,6091304
rec-1880-dup-2,callum,doody,emery s treet,texas station,orange,7021,sa,19760824,8675169
rec-1950-org,cooper,boyle,degraves crescent,,adaminaby,2232,nsw,19901020,5310288
rec-426-dup-0,annabelle,weetra,firbank close,,riverhills,2025,sa,19490420,4285598
rec-412-dup-1,lukar,rees,solly place,wyoming park,strathbogie,2327,vic,19000103,3099843
rec-1904-dup-4,camerln,bishop,chillagoe street,edit heall,numeralla,6153,sa,19290325,8928429
rec-109-dup-2,sophie,reid,hawkins close,greenhils,toowong,2268,wa,19210624,9022097
rec-1717-dup-4,teneille,lamprey,forrest place,terra nsotra,bayswater north,4160,vic,19281101,9687938
rec-23-dup-0,,kidsoey,disney court,ramano esttae locn 1,labrador,2281,vic,19450301,2092869
rec-517-dup-2,erni,humphreys,endeavour street,lake macqupride vlge,umina beach,4873,nsw,19670519,5094045
rec-605-org,emiily,redmond,woodhouse place,wahronga,firle,2483,vic,19381023,3563291
rec-568-dup-1,tate,hingston,oxley street,,kurri kurri,5045,nsw,19680521,1954716
rec-921-dup-0,nathan,daehn,sternberg crescent,home vsle,adamstown,2617,vic,19110417,4227775
rec-470-org,james,quinzi,fawkner street,streanshalh,yass,3142,tas,19860208,9289559
rec-459-dup-2,pettigrove,georgia,sinclair street,pinda,prairie,2478,nsw,19231019,9695933
rec-1842-dup-0,breony,dixvon,downard street,,kellyville,4224,vic,19351022,7462490
rec-480-org,aiden,ryan,gundulu place,honey patch,mosman,3076,wa,19360524,3804933
rec-838-org,tynan,blacklow,annear place,nioka,rheola,4034,nsw,19690520,8046280
rec-803-org,jacob,white,hacke place,belgrade park,bayview heights,2229,vic,19590228,8872631
rec-1811-org,samuel,walls,shoalhaven avenue,clear creek,raceview,3223,nsw,19370409,4859969
rec-1438-org,riley,lodge,chuculba crescent,yarramine park,lower templestowe,2199,vic,19580921,7498288
rec-351-org,kirra,ryan,powers place,sawtell vet hosptl & clnc,barwon heads,4551,qld,19741118,8504134
rec-1457-dup-1,karli,mlilar,bonney street,st francix vlge,preston,4814,vic,19730813,3731194
rec-85-dup-3,kiera,green,jervoisstreet,,coolar oo,6208,nsw,19471017,7918563
rec-140-org,nicholas,shepherd,jerrabomberra avenue,sec 1,altona north,3123,nsw,19441101,3789481
rec-188-org,kyle,richmond,hammond close,oakdale,lindum,6110,sa,19420519,7435722
rec-133-dup-3,benjamin,mugo,arlington,peat place,frankston,4518,nsw,19101008,5994946
rec-1204-org,joshua,nguyen,howie court,border park,seven hills,6163,sa,19730730,8078358
rec-508-dup-1,danny,petersen,rawdon hill,cade place,minto,3029,wa,19441022,6090944
rec-724-dup-0,nathsn,morrison,peppin place,,eaglehawk,6172,qld,19471203,5567390
rec-615-org,jayden,glass,warrego circuit,sec 202,frankston,6210,qld,19640219,6764035
rec-246-org,macy,klemm,bonython street,,aitkenvale,2485,vic,19970312,7990048
rec-844-dup-1,caresse,lyden,nemarang crescent,,,3199,sa,19250803,3017029
rec-788-dup-1,charlotte,glass,sculptor street,green fafrm mates,hahndorf,2581,qld,19510713,3792276
rec-1382-dup-0,brooke,nguyen,truganini place,tallingap ark,chelsea heights,6062,vic,19240812,8781682
rec-390-dup-1,max,campbell,axon ftreet,wandana,vermont,4128,vic,19640314,5229727
rec-1215-org,courtney,brain,bailey place,bandera,goovigen,7330,vic,19480711,7816261
rec-332-dup-1,lily,petersen,bissenberger crescent,,melville,2250,,19020326,3851424
rec-1540-dup-3,,matthew,gellibrand street,grandview,carnegie,4011,nsw,19710126,5651019
rec-1680-dup-1,anita,catherwood,nish fplace,talonmane,emerald,3073,nsw,19420708,7373271
rec-1610-dup-1,sian,beelitz,ashkanasy crescent,miowdra,sylvania,5042,nsw,19510904,3279804
rec-256-dup-2,fraser,tadege,mcinnes treet,,scarborough,2870,nsw,19001013,3817644
rec-1814-dup-0,millr,egan,fergusson crescent,john flynn meidcal centre,como,5280,nsw,19700305,5022596
rec-141-dup-3,oliver,blake,outtrim avenue,hd allenby,st luia,2298,qld,19891203,4307988
rec-1564-dup-2,emma,lablack,henrys treet,,drysdale,2570,nt,19500212,1009364
rec-515-dup-1,tynan,abera,hainesstreet,,ballarat,2303,nws,19370412,6873174
rec-1364-dup-2,demie,madigan,fawkner ktreet,evergreen,buny ip,6076,sa,19940729,5071854
rec-261-dup-0,chloe,mcphie,robertson street,langleigh,swanwick,4226,qld,19340310,5476545
rec-1559-dup-2,jessiva,rivera,quick street,jasmine lodge,kingstoxrpe,5056,vic,19620906,1054434
rec-1831-dup-0,hinks,brandon,goossensg place,allanvale,rostrevor,4109,vic,19101121,7142384
rec-1727-dup-0,josha,campbell,ballumbirstreet,hornby lighthouse,harbord,3198,vic,19670227,6114246
rec-779-dup-3,charlotte,mccracken,,flr 5 john flynn medical centre,woronary,4814,nsw,19570529,6092940
rec-1919-org,jared,jolly,macarthur avenue,nareen gardens hostel,floreat,2290,nsw,19281125,7406558
rec-37-org,olivia,artis,marcus clarke street,lake road,mill park,3173,nsw,19190302,2211444
rec-31-org,thomas,shaft,wattle street,tureevale,orford,3579,qld,19390822,1282782
rec-1412-org,kyle,bullock,carnegie crescent,berri cottage hmes,westmeadows,3400,qld,19861006,2675703
rec-100-dup-1,domenique,paterson,lubumaplace,merewether public school,greensborough,3138,qld,19161017,4975843
rec-579-dup-0,belinda,blackwelxl,willcock place,sec 5 97,nedlands,2145,sa,19610102,4046672
rec-737-org,amy,artis,jansz crescent,watchorns hill,brighton,4567,nsw,19391007,7212915
rec-952-dup-0,john,banelcs,sexton ftreet,glenhurst,auburn,3140,vic,19981006,8328210
rec-650-org,samantha,rachwal,stubbs crescent,rosetta village,myrtleford,5070,vic,19220601,5437912
rec-1910-dup-0,sophe,reid,hoad place,lockwood,beachuere,4106,nsw,19030704,2982434
rec-743-dup-1,aimee,fitzpatrick,rubbo crescent,kookaburra village,annakdale,3105,nsw,19800311,8534023
rec-667-dup-0,joel,ryan,wisdom street,warbinya,pymble,4605,wa,19220524,5522329
rec-661-org,sophie,quan,milari street,cascina,ripley,2060,vic,19600125,8214496
rec-1041-org,tyler,froud,burramurra avenue,kmart p plaza,san remo,3670,sa,19800916,7812219
rec-277-dup-0,juliana,petersen,currong syreet,admiralty quays,glenside,4068,nsw,19610510,1726629
rec-1895-org,holly,shepherd,stillwell place,elston,albion park rail,6210,vic,19800323,4620818
rec-548-org,ellie,hoffman,captain cook crescent,dorothy lodge,carrara,2281,nsw,19151114,4882507
rec-1397-dup-1,meaguan,watkins-yall,clancy street,,broken hill,4169,sa,19860817,5297907
rec-367-dup-0,ashley,carbone,louis lodercstreet,john flynn medical centre,blacktown,2430,vic,19260703,4119196
rec-542-org,tyron,herbert,mackenzie street,scottish masonic village,shoalhaven heads,5069,vic,19131211,8358339
rec-1522-org,matthew,webb,forbes street,kinnoul,rowville,5044,wa,19091203,3652823
rec-1745-dup-0,melinda,sehrin,conley kdrive,,macmasters beach,3226,vic,19511104,9615557
rec-696-dup-2,mia,stephenson,nivison place,treeto ps,knoxfield,3137,sa,19631225,2780926
rec-835-org,jack,green,octy place,springbanks,ringwood north,3087,wa,19870222,5097391
rec-1013-org,kasey,every,kinkead street,pineview farm,kurri kurri,2069,nsw,19400814,9893706
rec-981-dup-0,benwedict,coleman,huntawyle,summervill e crescent,avondale heights,4560,wa,19380327,1480351
rec-24-org,finley,vincent,galway place,pieracle,,2420,vic,19900423,9566651
rec-928-dup-1,mia,tamasauskas,rollston street,riverview terraces,northnridge,6147,nsw,19372109,5670356
rec-237-dup-0,shantal,mckinnpll,mceachern crescent,blueberry,ruse,2324,qld,19620715,5127261
rec-698-dup-0,bradley,bishop,newman morris circuit,shikoah,wickepin,2711,wa,19420604,2961043
rec-186-dup-0,tansy,nekar,boddington crescent,eulong,campie,2650,nsw,19190804,5994069
rec-444-dup-0,mocrom,zachariah,dixon d rive,bletchly park,toowoomba,2068,wa,19020803,1961455
rec-1881-dup-0,wilson,pinto,boustead circuit,jewellsmed ical centre,granville,3161,qld,19971229,8930019
rec-390-org,max,campbell,axon street,wandana,vermont,4128,vic,19640314,5229727
rec-1695-dup-0,lydia,mccaryhy,mckilloplcircuit,telemon orchards,mountpleasant,4670,nsw,19751220,1835068
rec-1087-dup-3,harriet,haeg,togo p lace,carav park,vale park,2300,nsw,19950203,1149839
rec-1980-dup-3,braicen,ewald,kambah exchange street,petriwil,yangebup,4074,vic,19631104,9333629
rec-1579-dup-0,timothy,masdn,barrierwstreet,sec 443 bellamour,parkholme,2029,wa,19061024,5623275
rec-415-dup-0,heathoer,white,doonkuna street,millenium towers,vermont,3822,vic,19741923,6026159
rec-1179-dup-1,priest,lily,nemarang crescent,yellow dam,westmead,2205,tas,19401205,2293160
rec-416-org,luke,lowe,mofflin street,barwite,,2287,nsw,19400601,4960719
rec-107-dup-4,christopher,vilums,renestreet,,crowsm nest,4754,sa,19851127,5181141
rec-1410-dup-2,ayden,white,wittenoom crescent,ocean park towers,garrsn,2506,vic,19390830,7585098
rec-346-org,luke,goldsworthy,wheeler crescent,glenburn,ingleburn,6042,nsw,19760711,7624230
rec-380-dup-4,oliver,bendyk,tallar parkway,yarragin,queenscliff,2184,vic,19100310,5851063
rec-528-dup-4,rosie,runlde,sturtalvenue,talonmane,bundaberg,2263,nt,19751109,9092692
rec-1489-dup-1,emiioy,berry,tenison-woods circuit,,ashfield,6169,nsw,19780527,6459366
rec-1231-org,emma,pollidorou,messenger street,hinton brook,bacchus marsh,2868,nsw,19710829,4644221
rec-1026-org,xani,green,phillip avenue,abbey green,armidale,5108,nsw,19390410,9201057
